id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
17035,17035,93870,80767,111462,11838,751,218477,16997,7389,93804,69090,70721,61132,1516,46518,61148,83015,73178,11095,39360,13908,3163,42154,13674,21009,69346,66560,65153,33189,79720
230550,230550,100060,94007,34631,228277,237554,4390,60956,30801,3626,128094,91505,112463,223768,13905,53721,111,91678,2912,35278,75820,40290,209752,206688,76241,94796,97488,33238,57276,10478
97970,97970,87811,62644,31505,57790,88236,17039,95281,228277,76241,5709,218082,54650,18493,5279,30801,69629,128094,196220,82516,18495,7677,62099,98830,35026,74074,41889,3696,79667,216150
903,903,7011,30243,13941,198090,63351,80968,91768,4068,35868,34014,105903,2117,90877,90,1938,1153,114922,35091,7406,2985,129570,1898,137040,12597,94722,1391,30958,2304,2490
16365,16365,79808,78326,106301,10548,36984,90558,11316,220068,87299,121232,71789,70178,121078,1149,67272,13812,72328,224479,83463,41875,236809,62486,4643,63210,138357,222100,2228,117685,21494
235356,235356,62433,60834,96421,225929,46331,63639,213359,63247,46385,89446,61112,65713,107003,68427,70208,67684,1401,58811,116725,39706,215803,90259,62919,66931,99807,202213,91097,93833,233816
4415,4415,2297,3945,3783,2692,73048,132876,71887,4270,10492,11053,103,9894,2284,1153,10642,1627,14503,8844,11040,1027,9895,1270,58932,17111,29200,13837,2254,1667,4442
117884,117884,31654,138190,194817,60605,54866,93,209649,72752,124003,99080,85844,95,83104,84869,135238,99047,111819,1848,68814,74189,213331,117889,35790,118821,64432,207493,102086,114971,203780
4379,4379,1516,1271,4340,4571,6550,3114,9883,1486,600,5606,954,5027,3840,1340,3216,1909,3400,5287,14781,1867,1099,192,1270,351,63770,11096,5243,184,39351
69306,69306,82462,49933,115641,100628,41875,68388,71715,1292,83519,91602,154825,66292,214079,68272,114937,2103,196335,128979,4496,90210,67385,32836,65493,237983,214609,116612,19389,214996,88166
70878,70878,69295,25492,83019,62070,82501,61534,77698,217512,4184,83964,60732,194829,75944,89861,45792,228051,81133,21641,75992,200732,196157,2291,69298,1906,34772,112162,70972,129516,198152
34751,34751,96108,74189,127753,11187,204832,63164,64770,208493,61628,36406,70637,135934,322,1848,114905,60833,219673,90447,115312,61174,3562,98123,27818,66987,67154,62157,98986,7237,8915
63409,63409,62057,62110,85529,127527,35608,72517,13285,2589,61775,51078,12143,66113,46127,58460,88378,67674,76645,70882,14464,56343,42887,62914,60871,36408,74660,46179,45893,46806,68569
1341,1341,15241,8712,18689,16169,35281,60640,231505,12568,3500,46901,5522,44914,21756,18350,46150,50864,12450,13093,1225,12727,12637,32218,9765,10867,9027,7695,7022,13091,3406
102333,102333,223249,236505,77085,21939,127626,637,127289,3783,205568,1095,153282,30122,81238,100233,9048,32963,120131,37158,8724,84970,82072,75420,82172,121695,70208,20056,110195,83181,213609
114473,114473,12409,5707,65367,64488,14781,26663,40663,31343,59960,79330,114574,11574,82501,70672,85609,98031,21592,2583,4811,13354,66902,234921,2171,70440,92602,82658,85322,92396,3572
25332,25332,1567,1883,57775,229613,3745,1916,233408,82501,96316,134581,4015,131168,236479,39525,72426,2553,85727,45886,65693,154743,8379,195081,114501,71785,88808,50878,94083,45853,120241
2042,2042,33739,2263,4557,462,6507,34014,2023,19394,8724,12450,1674,78201,454,79212,19758,6430,2484,1984,37796,224,31841,2272,103944,100383,2344,819,49546,5675,3670
61512,61512,76063,23374,68077,45807,65693,62244,129516,74660,156101,105556,53721,61485,19780,64570,68637,232812,83019,41211,19389,93842,46153,65648,103511,91269,66875,52891,234967,99772,42425
106803,106803,95503,68696,70787,87384,68695,153918,5615,31606,41211,1394,6298,211747,2876,120398,75006,213883,410,62911,2640,5357,105468,46252,3069,95499,6263,42361,74432,5325,103386
93842,93842,19389,99772,112624,64570,111616,18165,65820,82007,8335,4619,83200,2426,30166,105136,37183,99935,81559,16830,99099,71771,67710,136735,10545,61440,121964,77236,235228,90761,217755
7237,7237,69581,37305,210235,69293,60998,92685,79242,62157,1734,82738,66081,99073,119787,124363,70875,77236,120734,63164,31295,39218,37584,1413,232125,2328,79208,133064,31251,4752,97175
64436,64436,85586,758,46638,60866,70523,115004,61135,76459,95259,73671,64421,64464,32896,22690,84154,75701,206180,111088,61335,45579,2379,4043,54511,11741,32895,139492,1481,26674,62142
3068,3068,36109,8448,3437,3346,47990,45789,51025,6430,1510,68973,5317,38967,82092,66081,111803,71495,126698,72710,72581,90447,116989,2627,38532,62474,1413,50236,127445,30301,10122
77601,77601,89446,19394,199920,43982,61239,92983,236692,115773,204789,80307,104359,38657,19215,137883,73536,61671,107407,133700,238179,82670,65227,76954,76438,75209,85232,94551,70581,33922,127626
18197,18197,79696,93811,231118,4340,11479,3345,71969,220499,1867,126525,100043,91425,90811,64539,4660,4205,95543,39016,90669,50076,3827,62630,91552,39758,45194,115112,54866,198102,2312
127356,127356,99030,230024,87527,211746,62267,111485,61700,64548,62301,113710,1259,1870,110356,17543,234921,201380,46542,211261,68106,123377,226687,202308,215333,128329,106502,71971,223213,59022,41064
204577,204577,61120,4709,63451,128071,87012,97782,67116,5707,24123,59960,79667,62595,7011,91914,30773,80748,90877,114868,1220,62328,46080,209752,77410,961,42021,31017,223489,26663,94587
2103,2103,14321,1900,197188,1709,120835,4496,110562,13941,24285,2692,422,152471,32709,75944,4026,70112,20265,14929,62128,227273,1039,212626,61367,40244,18779,1799,46262,52931,503
19481,19481,4551,19457,41814,77285,66784,11370,63498,16484,114971,60216,92611,46299,82873,203697,39614,10814,12513,76880,210899,94038,94007,87739,16281,12409,16847,64165,70796,905,205504
4346,4346,70249,37305,126822,211747,205366,10190,210702,62858,2022,114705,128024,1831,3354,3097,76791,73320,13916,70390,11741,57287,135864,73920,14891,103810,74222,5028,86830,233629,30984
32861,32861,136673,37264,221300,3772,1802,87940,758,108978,19,93168,106158,90795,36626,217388,2123,124834,78796,1991,120317,58841,58818,4107,110356,92053,39148,62650,4330,1165,208713
15296,15296,14750,50,9855,4399,10457,2222,988,4660,36301,77652,32368,1574,4170,32755,82798,396,234921,14781,20044,8318,2134,13335,12433,111485,33101,32200,509,4811,126822
45213,45213,71771,68293,12784,4568,119464,46153,90808,203505,99624,80919,1101,36941,643,64434,153516,2291,32815,1950,62117,72549,232913,100088,61852,61854,120131,85233,2153,2272,71715
727,727,4313,63623,87547,67466,89572,48865,41009,155534,1395,115645,1894,5829,72002,846,2317,61617,1789,4599,27845,86686,195352,60901,65417,1950,33217,78191,76582,32815,436
62681,62681,32222,65837,11441,66282,99581,7812,195359,63141,7597,21327,83031,1406,2288,72796,72515,35138,5325,237554,87302,138955,125816,68126,90643,3034,50236,71806,11904,32755,14210
232914,232914,42511,84574,121,45186,4562,72499,72911,99479,1027,84958,65249,62643,1528,91593,70440,70372,158339,67683,39218,155441,236664,116386,62099,60948,2818,196474,107968,64464,63692
61870,61870,9929,71026,2327,81049,81238,88367,64840,81747,67202,60796,3925,212350,238046,2401,233629,652,33001,30704,41956,106009,71971,38560,122369,120241,155229,3114,73944,18165,133670
78796,78796,110356,65728,61889,204241,139280,202237,38932,94662,46234,97488,15135,86546,63441,62267,134465,2985,135155,196572,5381,89905,88463,70372,212203,4599,206688,484,81822,153516,131305
119180,119180,38974,380,14853,71959,31936,131305,333,15842,77410,21327,103086,10698,62119,100962,86189,155421,208834,76567,66256,62543,233587,36771,205214,82578,269,117303,84910,31251,18618
113756,113756,4593,87007,69020,4594,33982,31783,34131,64197,114971,62595,55866,4591,40290,106978,231699,103741,95341,56354,80341,68157,54,37757,13648,64203,117376,13684,88939,237182,90706
51019,51019,17611,40663,4556,67743,60572,54671,23022,197235,2142,86752,39276,119284,106159,34391,26324,72548,67726,156077,10838,88408,120241,100567,11574,96450,39796,40351,65367,19885,3743
58928,58928,86850,68002,4573,220076,13812,54671,76303,61231,4467,99491,47089,3562,91269,31417,116725,98187,113256,19885,498,14981,136738,185,64421,7,119495,67592,196474,46619,1410
100412,100412,46759,106009,670,77606,114798,4552,195352,38603,70952,35335,134224,42272,107407,129604,224373,138273,47320,65566,73472,197588,14249,111499,83248,3934,124920,209649,39331,66282,40050
102871,102871,196220,157571,209867,97617,12577,91801,71441,42413,85937,62104,96884,75863,99769,97923,85368,65844,19614,210879,46302,81046,135934,37471,69453,62110,37473,61415,123594,118956,52883
218099,218099,126484,205319,235228,122978,123473,99935,211746,5178,85412,12577,136369,15135,86546,74821,210702,89604,116612,103768,230924,4619,12539,54477,80741,68349,124426,139798,112888,65728,215471
65300,65300,32390,84327,64387,94245,3295,58237,76669,60006,12415,1395,7485,4270,63706,110381,74630,1678,99070,37602,2025,238131,157769,111499,82428,58932,236664,28599,2306,83639,46262
129680,129680,111,61056,46759,39434,110531,79863,57276,45281,66788,81499,198050,54327,1720,82131,63119,129141,157004,47089,96571,237554,85990,9777,81049,37807,73944,156993,32066,99356,3475
76819,76819,106349,130467,152300,87389,207713,153516,10326,205757,65249,210268,203572,93286,77532,114547,230585,61135,106761,5200,66788,39358,200707,43951,239577,103445,49608,221291,95657,229221,36664
1763,1763,63510,70880,2357,121792,52832,194817,138183,45998,62244,74660,693,4575,4821,3854,207374,224344,72515,76063,43634,45859,137467,91269,66107,61485,52873,82770,42573,42425,3400
38967,38967,1620,82092,3068,104674,155772,2627,92045,10463,156929,154,125366,50864,68735,90447,18596,228096,63329,1405,11599,201304,17915,36109,40026,1908,78533,13091,108382,1510,237458
63038,63038,85990,1600,127753,36062,76874,234239,8459,39218,61852,10371,89611,3535,76747,1027,71890,31356,171,82567,198050,137094,13266,4466,44931,232914,12875,62725,1448,61019,39434
11100,11100,4793,14781,4269,3782,67,92661,3155,14171,1168,38881,2530,11767,2745,214592,45116,202411,29200,8872,4788,114463,4630,1300,32910,80341,1153,2332,67242,1717,862
110,110,7676,1338,961,34734,45994,61546,15621,637,4575,48552,99477,69217,112791,226197,2272,1905,651,70540,10728,2224,10478,75439,278,213326,69480,12301,4599,116224,9026
137094,137094,89410,197064,12539,218539,128979,61611,86546,139798,218099,154824,91602,122978,5178,74076,135155,84464,17039,154891,89604,196474,40505,97219,43236,82462,43135,38932,3504,129236,70372
76796,76796,615,195053,10797,6138,233629,100010,72792,82501,91433,5299,115004,113984,895,79126,70440,67178,65367,126725,111573,155226,138663,127585,158876,11574,104819,1966,226772,5639,110911
103962,103962,110545,58761,82823,35415,108291,135730,230691,130464,38532,36243,28502,79166,66390,63164,66647,66949,79268,97173,214080,155229,65844,45490,70672,912,104711,18347,95550,46930,30992
8448,8448,36109,3437,3068,3346,6430,47990,51025,1510,45789,68973,72581,116989,33404,16281,71495,12832,126698,72710,82092,90447,10122,38532,30301,62474,3400,1413,127445,7655,351
78397,78397,86310,91444,60550,29904,10496,33982,13700,123670,61923,36210,13718,7979,107001,39898,207228,94653,155710,64099,121183,75021,2068,132141,39606,61781,4532,90705,113256,47450,34899
98309,98309,75208,36046,69289,46025,45490,65942,76140,34188,106519,42499,238889,154743,42999,77702,45110,97517,64092,65693,76063,35016,209502,63145,204412,236479,69291,84141,91602,96316,29884
87104,87104,83015,69629,92804,11838,127626,122235,85948,93804,7389,37071,116041,10000,46518,66761,19239,13862,60780,751,7831,67080,69090,61148,89517,56590,81241,223313,7597,68344,83870
137467,137467,85213,113888,13493,65320,126164,76747,124834,111843,11441,3508,208569,123349,3151,91269,136248,1750,57528,1777,713,87428,209609,97175,124394,230691,74660,71733,56426,62244,202097
74225,74225,41211,80240,19092,6836,208960,80564,69292,56590,30801,98031,91914,11370,5092,231,2030,110195,31559,120573,75814,122692,158900,16358,1900,89620,32415,66488,104711,36626,63498
79352,79352,80308,41889,72734,99123,83634,97405,70249,17611,67131,64726,68814,4939,65701,219064,1168,600,15182,103768,84661,24123,66190,30877,42035,70440,117378,75797,12777,234740,60574
14100,14100,2264,8129,68642,62082,4265,35894,1153,5709,22172,204269,18165,60381,62328,11040,52931,4289,218577,45039,4064,231,64356,104002,136732,733,2284,100342,33793,44300,194498
7979,7979,73752,17322,33761,12387,14853,16135,63692,33982,76560,72351,13027,13700,12965,68344,111453,13718,82946,78941,58057,210865,100962,4897,16120,204653,90705,31347,46441,18592,6547
118043,118043,48552,90046,2023,46434,50558,637,651,209415,127626,2224,236809,63418,7389,135608,12317,42154,65392,1905,60694,67026,131651,13908,3508,751,13813,5467,67136,127425,4860
34124,34124,234489,68057,95,111204,36406,45890,85937,42589,84646,129479,133748,196220,87313,106308,79141,68786,116386,127641,127714,37555,91801,63692,134667,22634,12577,56219,127585,70208,2291
13851,13851,16135,228663,109958,78881,60791,63692,42518,72124,209845,126254,60803,99002,36664,33761,209648,62511,231811,2218,91593,196454,75820,96734,81154,750,90265,108255,116799,65305,80826
70592,70592,44314,94517,46302,207743,62217,232139,199920,97860,44305,206586,66987,61445,86686,66488,204832,65711,65711,64874,72328,2243,131033,46184,66330,135608,114868,126822,98545,128118,50137
60605,60605,62202,5307,117884,82501,98187,71971,19885,10641,113987,9899,5911,39276,70440,70168,100060,132016,32843,3719,46599,92926,5367,123192,2389,114547,226772,13266,43082,11574,1415
83612,83612,201146,80741,93097,131028,62078,96160,99490,130270,88463,210733,16420,70813,118759,135340,106651,70581,88131,220068,229192,18685,67272,41652,97488,83195,64197,103270,4513,83236,207197
1060,1060,192,2927,5287,2059,19394,85843,1984,32246,12450,10990,13813,1020,74,64709,9765,1949,2023,2344,1225,4340,152386,13291,64581,157372,11241,96228,123548,61190,225
62725,62725,127641,44931,4568,43513,231380,63038,124010,238889,76874,1789,44314,37798,1849,46850,62187,91348,130372,11721,220076,129604,33268,4610,121509,65291,122826,2327,88640,156101,217404
12584,12584,34747,207493,34639,62829,1386,1706,203,8915,67175,21561,76941,4955,128118,4615,103,207567,476,93842,106251,82456,106099,72925,1441,112162,93657,11187,4579,322,123446
113246,113246,62516,122826,2543,61009,53296,95259,90670,82199,69020,320,45630,43167,227975,203698,99048,5391,156688,134949,95041,34388,99047,201380,202318,200707,65676,1181,106055,227551,138183
41132,41132,40905,14210,20777,50180,40696,41091,155594,31460,31205,3034,29458,11904,40446,10150,13210,2543,4662,13115,41956,32755,13669,93749,39346,40753,2585,65367,41060,11843,12208
156820,156820,88640,21762,195822,79340,71771,4607,72788,25406,12784,62301,4624,73536,91552,10957,13648,113367,203505,121702,61260,82873,10222,89393,45213,112945,85552,119955,2291,87457,68293
96734,96734,7463,901,1432,129478,4455,59674,14266,1847,937,217825,64513,90534,11245,197235,87172,2710,31356,53721,60791,127641,84646,202213,168,84970,3673,76541,102316,10698,194704
238469,238469,101099,121232,78326,46234,224479,68034,124643,231454,55777,101172,65176,9877,207004,117685,72645,220068,82670,139171,32549,79808,219802,91593,75021,78796,14653,65917,80229,75797,230288
79003,79003,71722,83181,202162,204684,14188,164,1181,229516,4552,2407,43167,118663,211565,80752,8915,95403,10929,20653,21567,1709,58811,97363,67198,114868,209860,117706,66987,138190,113984
5027,5027,7389,42154,69090,83015,3534,46518,751,4379,2253,1271,61132,111462,93804,13908,70788,2677,1516,61148,21773,3163,11095,33189,16997,93870,4340,546,61517,6526,69459
119362,119362,39898,103270,4513,83463,5953,66109,80623,79026,85219,95834,91593,47450,66992,84646,42552,135894,32716,93520,60611,120822,12971,61709,93953,194831,43125,87024,61752,61434,68680
106524,106524,139130,62171,40663,37585,39276,105902,70440,59022,114937,37971,26324,4464,1527,234921,202308,40395,4660,6298,49010,61173,111485,6965,60726,13335,4860,93286,158793,79357,396
4045,4045,88052,61345,34607,69050,349,46759,4955,64368,100988,65579,63915,3033,128384,119645,5559,87313,123192,6560,61335,77454,33001,111625,70523,98187,83300,210107,72752,158415,76541
61190,61190,44189,152386,355,10990,51025,82567,130385,157742,139798,133775,3535,219053,66636,104690,34664,59674,64043,1562,102316,73362,42272,34801,222288,209752,11366,68467,232510,749,39320
539,539,251,3303,2718,40064,115657,2590,32246,2284,446,10463,40561,1739,4662,1229,32315,4399,653,33091,1960,713,4336,697,4064,3744,5863,2262,33428,1153,593
40417,40417,228979,39014,49546,3501,233314,43236,12208,10728,100962,138955,59674,17489,90210,41280,47711,34587,3783,70583,62630,80018,43295,1841,62553,750,13796,71096,80483,4635,11187
65153,65153,112693,57276,11838,45500,61132,198050,17035,46518,33273,46434,7389,80767,21730,88865,42154,83015,72690,13908,69090,751,93736,62553,93804,32789,75820,111,123084,115312,61148
5263,5263,10906,10840,10748,87166,33833,12450,3768,9765,32037,14759,4635,3218,2400,10867,1346,38812,4887,92584,14511,619,3103,120263,10814,1465,82282,13265,91997,76100,10728
210235,210235,194567,7237,46922,88329,9410,37305,84553,31109,39336,61175,94659,77236,79242,83265,213241,321,155226,201076,203555,216578,25117,4686,81046,209922,90761,67915,93842,4552,34114
46638,46638,114547,76459,91545,115004,65367,32895,82149,4860,63175,2583,4488,10377,158396,3719,64436,39852,210107,70440,3868,54511,19390,40971,61335,11574,17450,15948,6744,106349,73944
107588,107588,70938,71769,46025,47510,155594,94947,237936,223121,14287,55777,70453,75666,92739,13718,96954,33982,197242,13700,211020,63333,2734,61859,751,122194,81927,2625,62196,32715,90937
92684,92684,15130,211565,106754,95403,46283,1402,4274,204112,78579,66987,14188,1912,10926,78434,75006,80186,5307,110316,73320,64593,11001,72442,73321,66894,136248,41211,59960,38812,40050
228277,228277,76241,30801,128094,31505,94796,94007,18495,18618,7677,5709,65282,97970,35278,194498,57790,230550,66619,74035,29009,32391,60956,72071,3729,34631,65270,14097,38849,31347,68157
2255,2255,2038,55011,19566,4955,37546,68716,4535,71789,6298,45844,99356,236670,44593,224207,1220,8872,201213,46657,890,77184,10977,46331,11838,88,14589,1465,62564,36473,94925
203699,203699,66390,234921,65566,99123,111485,110356,9855,202308,41518,119064,4660,59022,209454,46850,194615,93874,1527,117376,4464,79125,70440,396,988,45857,39176,67132,43020,61700,71971
21506,21506,2751,21728,5273,16343,1340,9833,13115,4576,10848,1270,1444,764,31205,4662,26051,7472,2942,15025,3150,9787,14086,11978,46661,87,10625,29458,7017,12799,5243
67131,67131,4488,10393,2833,45140,87399,72499,4600,35871,4333,17438,4939,99123,135193,1568,81723,2014,41889,1719,61599,341,62244,72690,4178,1921,117682,75797,11157,88367,95071
218896,218896,74647,111462,85950,3163,93804,61517,42336,34151,80474,61148,93286,7389,33189,814,83195,498,90872,69090,4613,61132,80307,64581,93736,83015,4573,17362,72690,6974,4467
76100,76100,103631,87166,72237,43058,92584,4269,5263,121868,66109,48860,63330,8991,229612,76121,91997,82282,34806,209707,10548,45610,74682,94607,958,71026,73320,1300,34772,211709,129553
2379,2379,1704,2134,750,7647,4399,14503,26992,7,6513,4261,216462,4498,45,2430,88459,223,2082,12875,4963,3827,4811,11720,13654,4464,31857,15536,530,485,2301
128094,128094,35026,57790,38849,30801,18618,194498,228277,7677,3729,94007,18495,65282,31347,98031,41652,351,3800,31505,94537,76241,499,94796,60956,74035,203599,39429,45039,68157,875
125350,125350,62117,91997,71663,62568,223438,66870,693,5986,158900,133700,125462,47084,97173,207228,126698,66573,213337,10371,62763,107113,69292,95212,62411,134581,207713,61581,46550,128296,3452
74024,74024,61260,88239,71225,127425,85368,77555,112321,89287,47990,36715,111,88435,138089,7283,107159,66579,32552,66870,670,72613,76303,98805,2282,2617,68952,35338,99121,12777,63767
87465,87465,52891,85843,87456,92593,29602,107005,78476,95213,72499,53020,61424,203552,50071,101668,76063,23023,9343,63463,607,103511,60730,118453,61441,36697,106055,68097,71493,109805,83104
257,257,2715,9833,1792,4576,774,5243,132016,5317,531,100771,9787,11001,21506,72705,1340,3400,3150,2284,1153,136311,14171,7073,6647,3744,18495,10492,1803,4618,1098
74829,74829,210586,65728,106301,89641,196474,18053,139798,121702,88328,38932,46553,131028,19092,97488,86546,135615,110356,99480,89604,33852,43221,134465,88131,80884,64840,42039,135155,3626,76201
1674,1674,992,2272,35942,2559,3753,1009,13955,5287,19758,27511,2040,1204,1514,225,2134,14763,4662,1739,12188,819,2068,11843,43559,3497,4461,32246,90643,20477,2209
127641,127641,124010,113984,63692,110562,7463,4599,62725,75439,237838,76386,231681,236670,654,16484,40500,64589,47663,94404,43899,99494,82063,11441,74089,96734,40484,131028,41132,87731,32829
15242,15242,209502,34667,42419,75975,34668,34131,103373,42567,19253,34836,34753,105903,20044,42877,5719,34755,77698,123473,43228,35583,111110,9573,36025,34080,152386,65835,34775,70883,4552
43058,43058,92584,91997,77722,99772,84380,1337,46302,93265,60937,62822,75208,87166,2404,94209,76100,120398,68695,11235,36984,4269,64874,68642,74682,4390,129553,37305,72237,219673,157747
155474,155474,114198,208960,90239,15768,8318,139171,67229,208067,129570,25778,45782,64796,236641,217388,91997,78464,229610,931,93751,69367,239598,10160,194498,100353,120263,73375,64488,5610,71867
11520,11520,13481,43513,46283,19253,10103,45110,61611,13549,30905,3753,44371,4594,10108,19761,23936,13339,5559,2675,17463,1547,58141,3478,65835,16361,1270,34836,74,52083,18351
197373,197373,27845,53020,107113,220116,205715,60844,61702,60622,214088,64439,895,9765,82596,83639,74428,79407,44006,116249,86735,14781,93290,68344,82462,1940,4662,61520,61335,2622,127814
19780,19780,5444,63647,3882,63164,217404,46184,127527,158258,65356,51168,76063,60806,50236,210020,74660,21494,34967,2552,62244,65693,4629,68637,196369,82001,70787,60957,4658,2560,4624
82567,82567,43348,61190,152386,104690,13562,86197,218428,80562,61816,94413,102904,62552,44189,131366,10990,3535,78074,119615,355,97403,76669,76649,62066,76874,46759,63038,112745,133775,66437
128794,128794,198050,70897,58931,66886,77607,76541,12926,45819,158415,12777,120168,45817,206087,106734,158916,82501,96305,196614,63692,20918,100087,76303,74831,44914,94952,32209,3184,46881,83300
499,499,31343,3800,19109,153246,94537,351,13667,1317,10990,10906,13837,2423,46732,152386,123566,4635,51025,39921,128094,4643,3400,91755,33982,19156,31857,13813,39148,20653,14458
10642,10642,12450,33841,12832,2266,23931,1247,11168,947,102316,16171,9765,164,74,1340,1825,11801,29200,9883,2284,16361,4170,678,2142,18567,21585,618,4531,2092,13813
123818,123818,62273,9477,99121,120942,201213,62416,205040,44318,136315,82063,87462,95044,77415,84895,123670,65523,61720,6137,36664,21618,43634,228980,10990,5986,80229,70311,95557,43290,71441
35832,35832,212350,21618,33987,152471,107371,70384,15495,214592,2014,137718,86957,57243,44318,56355,237458,73362,68388,197188,43951,217388,60956,202160,216445,127549,158138,222094,70886,35868,61175
226688,226688,97860,77238,123670,100659,122369,94810,67667,60667,58981,10157,155779,83634,122204,114199,57041,80662,107001,48561,38247,78938,26328,195931,29540,123684,36024,60572,45140,68837,4414
18696,18696,23931,1247,11376,12450,4259,2223,1358,12447,75191,120462,76241,17534,5314,7655,23936,18567,91643,13813,12277,12089,4603,11168,16961,18538,14976,2850,66379,875,80336
138183,138183,46973,74660,232812,71766,71789,99030,1763,62244,4662,85552,90266,64552,34188,63924,61485,60833,68637,45859,29884,69480,693,93405,226241,207374,223489,9027,127356,214875,48462
64593,64593,10268,52883,4340,92684,3557,116793,2036,86831,10926,117024,125940,1867,1639,4552,214649,73321,202411,15130,93449,57243,96160,75006,65930,204684,3882,134029,76345,44305,110642
45203,45203,64570,112463,19389,113808,99772,194829,128237,233787,94664,13793,16830,60556,125116,18165,74189,93842,82131,82007,76122,57577,225780,194831,138190,115304,2426,103830,111616,112624,56568
32166,32166,5341,6547,82658,2288,29200,97609,104,155278,43065,13923,62126,8974,218961,4552,88459,137520,80240,69478,87164,60929,87187,209454,62127,39796,223313,152386,81157,45579,21220
60868,60868,62104,65858,113780,67154,1941,198182,80537,90855,46011,137,114199,102518,73117,120013,137040,67378,85609,185,14686,31679,70637,4194,66017,228498,194718,135608,77694,39106,67627
15886,15886,94795,50076,99070,48561,40500,4178,9980,113888,114501,46388,2233,14188,4643,3218,211565,138147,15768,79897,84234,1568,1536,11479,155779,77701,236479,11001,10099,35871,47480
88713,88713,96346,47096,66911,15423,112211,36189,71890,78508,214080,62699,1242,76054,71806,2398,513,2966,209710,4731,41280,237554,58956,207717,116450,3266,87527,86165,33155,59674,17436
11258,11258,4858,13813,42154,77076,1028,117678,16997,66871,69090,891,42240,111462,71789,120911,90702,81240,61617,2192,5050,7389,67116,1567,1916,2999,67054,4316,126167,13684,1660
76652,76652,68094,11904,71971,185,4223,94924,76303,64421,100698,95041,3876,70626,66980,32755,600,75666,34415,107001,37071,42531,62505,129495,60129,383,33273,895,79407,4615,225780
60858,60858,1639,3287,101571,39510,79340,32697,223489,93786,83949,62717,39362,79166,92804,68507,82684,157842,66558,3498,2406,88069,86831,3882,47480,65988,114695,132664,931,213241,17149
3921,3921,4438,12254,466,4635,4811,35483,13813,4956,6723,3744,2675,75420,14781,11241,1062,10106,23936,3497,1153,10990,18495,947,9773,2395,9762,24608,13821,597,1676
218344,218344,988,32755,36301,4384,49010,60439,91545,84000,4660,1259,3828,15296,512,13335,127356,9855,111485,99099,2027,204646,11726,154359,37608,80550,15280,4043,8318,33091,2167
97317,97317,4860,4040,12258,155229,652,30983,81822,207743,2543,82149,4177,14781,20,42552,29458,71971,4130,45937,45194,70957,65367,98491,3743,120998,116500,6322,2783,98187,3163
76132,76132,5595,12225,92892,12501,60808,68005,92782,213883,57775,233408,88804,129516,1886,66107,93822,63164,2362,93657,88808,224839,217404,229609,42425,229609,36629,76139,65693,61512,524
34208,34208,72026,119100,21631,62217,36062,65152,12143,133670,60732,207374,45281,233045,66875,70882,61424,74087,53721,231505,62917,99617,85552,81241,93688,217404,195990,99779,95100,237554,62244
61670,61670,80919,38932,135155,83755,122978,97488,116612,206689,197067,220779,94083,215471,111177,87615,70372,139798,132171,110356,61890,94662,20044,86546,108285,218099,134465,123473,80169,74076,4303
209504,209504,228498,206087,75,66550,135840,30826,72792,83962,70072,218478,117933,76796,117465,3750,127323,9048,96161,60832,69238,85427,230371,80929,93653,121191,215001,43288,139798,60803,70583
34216,34216,34109,209454,212989,90855,112163,74018,217766,7597,67439,219673,65945,65817,34664,3035,48860,13908,108977,80767,31654,231505,83015,6998,84646,65837,116174,136733,66987,156098,93804
83870,83870,3626,44314,138169,2667,127235,2389,195241,30667,155646,65817,100054,7597,31343,29009,1712,79788,127626,208493,1759,14266,63926,234785,14404,87104,85077,46806,126118,94235,566
120317,120317,3394,72615,9899,44264,47600,234921,111485,93168,116500,232913,83851,67116,70440,758,40395,59022,11843,4860,30704,424,43901,13335,1415,62505,4454,4582,113720,83097,74712
8519,8519,72425,89557,104201,55582,911,91914,4351,66402,41822,66990,11294,57755,31783,60439,39320,205166,62128,103157,1739,201380,78579,78797,124561,75814,61239,16358,47008,78303,94245
42883,42883,40811,15429,4626,80308,93411,46100,35935,73752,82501,64357,216578,25181,59599,91354,12703,228051,46619,37743,61324,221166,83941,12656,214999,237843,16120,60998,100868,116386,1906
65566,65566,70798,38603,77606,42272,115639,203699,115915,60929,217980,209649,670,100762,83964,65813,61506,100412,90210,81211,197429,56994,62630,57647,110562,21641,44005,67230,59599,214603,92967
1337,1337,79357,35370,114503,4860,37971,11105,3725,43058,4601,62933,123876,13266,68272,234927,79146,90999,29458,65367,92602,76386,21220,79720,58057,26992,37363,65824,1625,73411,91239
105465,105465,101881,43348,87811,95170,152483,14976,55165,19077,103465,87050,19215,63714,10029,83181,207743,91555,24247,135608,31677,114505,70391,128300,132719,118924,9765,10472,79003,60637,231505
61295,61295,67882,132636,60572,13230,207567,210191,84200,3090,34391,37863,99769,33217,13675,233436,79242,96420,44310,27318,4229,31497,10157,114868,37584,63767,4552,72505,118956,3097,70440
64518,64518,61679,5232,86430,83251,100383,21755,111485,79013,210955,40500,204412,234921,125030,62195,62202,2774,110356,94853,218346,1274,135335,11726,58841,110562,236670,94607,62187,71971,82063
