name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords,tags,Unnamed: 15,Unnamed: 16
Go Ahead,"Growing up in dysfunctional households, three individuals who are unrelated by blood treat each other like family as they yearn for the love that they cannot find at home. Eldest brother Ling Xiao, second brother He Ziqiu, and youngest sister Li Jianjian grow up together, experiencing life’s joy and strife as they support each other’s chosen paths. As Ling Xiao and He Ziqiu graduate from high school, they return to their original families. Five years later, the three are reunited, but the heartaches from their complicated family past becomes a shadow that constantly lingers. Can they finally fix their personal issues to become better versions of themselves?",107329,https://image.tmdb.org/t/p/w500/c9TNv9KryKb16eDDBzFg9eKwtDC.jpg,8.459,158,False,[],[],[],[],2020,Drama Family Comedy,"['Growing', 'dysfunctional', 'households', 'individuals', 'unrelated', 'blood', 'treat', 'like', 'family', 'yearn', 'love', 'find', 'home', 'Eldest', 'brother', 'Ling', 'Xiao', 'second', 'brother', 'Ziqiu', 'youngest', 'sister', 'Li', 'Jianjian', 'grow', 'experiencing', 'life', 'joy', 'strife', 'support', 'chosen', 'paths', 'Ling', 'Xiao', 'Ziqiu', 'graduate', 'high', 'school', 'return', 'original', 'families', 'years', 'later', 'reunited', 'heartaches', 'complicated', 'family', 'past', 'shadow', 'constantly', 'lingers', 'finally', 'fix', 'personal', 'issues', 'better', 'versions']",Drama Family Comedy  Growing dysfunctional households individuals unrelated blood treat like family yearn love find home Eldest brother Ling Xiao second brother Ziqiu youngest sister Li Jianjian grow experiencing life joy strife support chosen paths Ling Xiao Ziqiu graduate high school return original families years later reunited heartaches complicated family past shadow constantly lingers finally fix personal issues better versions 8.459    ,,
The Chosen,The life of Christ through the eyes of those who encountered him called The Chosen.,85077,https://image.tmdb.org/t/p/w500/2pnZWHg9E34LLwLBLYUPLdZwer8.jpg,8.453,159,False,[],[],['Dallas Jenkins'],[],2019,Drama Family Sci-Fi & Fantasy,"['life', 'Christ', 'eyes', 'encountered', 'called', 'Chosen']",Drama Family Sci-Fi & Fantasy  life Christ eyes encountered called Chosen 8.453  Dallas Jenkins  ,,
Trollhunters: Tales of Arcadia,"After uncovering a mysterious amulet, an average teen assumes an unlikely destiny and sets out to save two worlds.",68267,https://image.tmdb.org/t/p/w500/9VZmMzINVdO3ZYGsKItU39pNO2l.jpg,8.449,979,False,[],[],['Guillermo del Toro'],[],2016,Family Animation Action & Adventure Comedy Sci-Fi & Fantasy,"['uncovering', 'mysterious', 'amulet', 'average', 'teen', 'assumes', 'unlikely', 'destiny', 'sets', 'save', 'worlds']",Family Animation Action & Adventure Comedy Sci-Fi & Fantasy  uncovering mysterious amulet average teen assumes unlikely destiny sets save worlds 8.449  Guillermo del Toro  ,,
Steven Universe,"A young boy takes his mother's place in a group of gemstone-based beings, and must learn to control his powers.",61175,https://image.tmdb.org/t/p/w500/gKUuGaeZ9qiJ9Spoq0LrANQSN5x.jpg,8.44,1061,False,[],[],['Rebecca Sugar'],[],2013,Animation Comedy Action & Adventure Family Sci-Fi & Fantasy,"['young', 'boy', 'takes', 'mother', 'place', 'group', 'gemstone', 'based', 'beings', 'learn', 'control', 'powers']",Animation Comedy Action & Adventure Family Sci-Fi & Fantasy  young boy takes mother place group gemstone based beings learn control powers 8.44  Rebecca Sugar  ,,
Future Boy Conan,"After the great disaster of 2008, a war that destroyed the planet, the world is now largely ocean with the continents having sunk. Conan lives on a remote island with his grandpa and nature, never having seen another human being. But one day a mysterious girl, Lana, washes up on his beach. The two become quick friends, but she’s soon kidnapped and taken to Industria, a technological remainder from the world before. Conan leaves his island in pursuit, braving new lands and many hardships with new friends and enemies just beyond the horizon.",19239,https://image.tmdb.org/t/p/w500/tmlhwdTBA264iQF2Us5vWdKz1fE.jpg,8.421,151,False,[],[],[],[],1978,Animation Action & Adventure Family Kids Sci-Fi & Fantasy Comedy Drama,"['great', 'disaster', 'war', 'destroyed', 'planet', 'world', 'largely', 'ocean', 'continents', 'having', 'sunk', 'Conan', 'lives', 'remote', 'island', 'grandpa', 'nature', 'having', 'seen', 'human', 'day', 'mysterious', 'girl', 'Lana', 'washes', 'beach', 'quick', 'friends', 'soon', 'kidnapped', 'taken', 'Industria', 'technological', 'remainder', 'world', 'Conan', 'leaves', 'island', 'pursuit', 'braving', 'new', 'lands', 'hardships', 'new', 'friends', 'enemies', 'horizon']",Animation Action & Adventure Family Kids Sci-Fi & Fantasy Comedy Drama  great disaster war destroyed planet world largely ocean continents having sunk Conan lives remote island grandpa nature having seen human day mysterious girl Lana washes beach quick friends soon kidnapped taken Industria technological remainder world Conan leaves island pursuit braving new lands hardships new friends enemies horizon 8.421    ,,
Sharkdog,"10 year old Max and his best friend Sharkdog - half shark, half dog, all appetite. Blissfully unaware of his own strength, stealth and general sharkiness, Sharkdog often leaves a trail of chaos in his wake.",130688,https://image.tmdb.org/t/p/w500/cdkeBd7XZ6CmSE1a36rGG4bjqbb.jpg,8.4,14,False,[],[],['Jacinth Tan'],[],2021,Animation Comedy Family Kids,"['year', 'old', 'Max', 'best', 'friend', 'Sharkdog', 'half', 'shark', 'half', 'dog', 'appetite', 'Blissfully', 'unaware', 'strength', 'stealth', 'general', 'sharkiness', 'Sharkdog', 'leaves', 'trail', 'chaos', 'wake']",Animation Comedy Family Kids  year old Max best friend Sharkdog half shark half dog appetite Blissfully unaware strength stealth general sharkiness Sharkdog leaves trail chaos wake 8.4  Jacinth Tan  ,,
Trolls: TrollsTopia,"Now that Poppy knows there are other musical trolls scattered throughout the forest, she bottles up her endless positivity and invites delegates from every troll tribe in the forest to live together in harmony in a grand experiment she calls TrollsTopia!",113378,https://image.tmdb.org/t/p/w500/idpD7RzSNelzJqBBMFWZbzMfjUu.jpg,8.4,43,False,[],[],[],[],2020,Family Animation Kids,"['Poppy', 'knows', 'musical', 'trolls', 'scattered', 'forest', 'bottles', 'endless', 'positivity', 'invites', 'delegates', 'troll', 'tribe', 'forest', 'live', 'harmony', 'grand', 'experiment', 'calls', 'TrollsTopia']",Family Animation Kids  Poppy knows musical trolls scattered forest bottles endless positivity invites delegates troll tribe forest live harmony grand experiment calls TrollsTopia 8.4    ,,
The Joy of Painting,"The Joy of Painting was an American television show hosted by painter Bob Ross that taught its viewers techniques for landscape oil painting. Although Ross could complete a painting in half an hour, the intent of the show was not to teach viewers ""speed painting"". Rather, he intended for viewers to learn certain techniques within the time that the show was allotted. The show began on January 11, 1983, and lasted until May 17, 1994, a year before Ross' death.",10382,https://image.tmdb.org/t/p/w500/nHNtiJCHrlLi7BfpsGLvbP4tTMP.jpg,8.4,43,False,[],[],['Bob Ross'],[],1983,Family Documentary,"['Joy', 'Painting', 'American', 'television', 'hosted', 'painter', 'Bob', 'Ross', 'taught', 'viewers', 'techniques', 'landscape', 'oil', 'painting', 'Ross', 'complete', 'painting', 'half', 'hour', 'intent', 'teach', 'viewers', 'speed', 'painting', 'intended', 'viewers', 'learn', 'certain', 'techniques', 'time', 'allotted', 'began', 'January', 'lasted', 'year', 'Ross', 'death']",Family Documentary  Joy Painting American television hosted painter Bob Ross taught viewers techniques landscape oil painting Ross complete painting half hour intent teach viewers speed painting intended viewers learn certain techniques time allotted began January lasted year Ross death 8.4  Bob Ross  ,,
Frog and Toad,"Frog and Toad are not at all alike. Frog likes new adventures. Toad likes the comforts of home. Yet despite their differences, Frog and Toad are always there for each other—as best friends should be.",219056,https://image.tmdb.org/t/p/w500/wkZlNJTY9QdkoPP9eln3amlvrwn.jpg,8.4,9,False,[],[],['Rob Hoegee'],[],2023,Kids Animation Family,"['Frog', 'Toad', 'alike', 'Frog', 'likes', 'new', 'adventures', 'Toad', 'likes', 'comforts', 'home', 'despite', 'differences', 'Frog', 'Toad', 'best', 'friends']",Kids Animation Family  Frog Toad alike Frog likes new adventures Toad likes comforts home despite differences Frog Toad best friends 8.4  Rob Hoegee  ,,
1 Litre of Tears,"1 Rittoru no Namida is a Japanese television drama for Fuji Television about a girl who was diagnosed with an incurable degenerative disease at 15, but was able to continue her life until her death at the age of 25.",6484,https://image.tmdb.org/t/p/w500/yHG3D2ZElSYU6ji2tJXQapewAT8.jpg,8.398,118,False,[],[],"['村上正典', '木下高男']",[],2005,Drama Family,"['Rittoru', 'Namida', 'Japanese', 'television', 'drama', 'Fuji', 'Television', 'girl', 'diagnosed', 'incurable', 'degenerative', 'disease', 'able', 'continue', 'life', 'death', 'age']",Drama Family  Rittoru Namida Japanese television drama Fuji Television girl diagnosed incurable degenerative disease able continue life death age 8.398  村上正典 木下高男  ,,
Girl Meets World,"The adventures of relatable and adventurous Riley Matthews, the tween daughter of Cory and Topanga Matthews, and her bold best friend Maya as they traverse the twists and turns of teenage years at Manhattan's John Quincy Adams Middle School where Riley's dad is their History teacher.",46028,https://image.tmdb.org/t/p/w500/oU8SXLKORjuSWlszJTFe7GG8r9n.jpg,8.394,648,False,[],[],['Michael Jacobs'],[],2014,Comedy Family,"['adventures', 'relatable', 'adventurous', 'Riley', 'Matthews', 'tween', 'daughter', 'Cory', 'Topanga', 'Matthews', 'bold', 'best', 'friend', 'Maya', 'traverse', 'twists', 'turns', 'teenage', 'years', 'Manhattan', 'John', 'Quincy', 'Adams', 'Middle', 'School', 'Riley', 'dad', 'History', 'teacher']",Comedy Family  adventures relatable adventurous Riley Matthews tween daughter Cory Topanga Matthews bold best friend Maya traverse twists turns teenage years Manhattan John Quincy Adams Middle School Riley dad History teacher 8.394  Michael Jacobs  ,,
Star vs. the Forces of Evil,"Intergalactic warrior Star Butterfly arrives on Earth to live with the Diaz family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her.",61923,https://image.tmdb.org/t/p/w500/dKFL1AOdKNoazqZDg1zq2z69Lx1.jpg,8.386,1266,False,[],[],['Daron Nefcy'],[],2015,Action & Adventure Animation Comedy Sci-Fi & Fantasy Family,"['Intergalactic', 'warrior', 'Star', 'Butterfly', 'arrives', 'Earth', 'live', 'Diaz', 'family', 'continues', 'battle', 'villains', 'universe', 'high', 'school', 'mainly', 'protect', 'extremely', 'powerful', 'wand', 'object', 'confuses']",Action & Adventure Animation Comedy Sci-Fi & Fantasy Family  Intergalactic warrior Star Butterfly arrives Earth live Diaz family continues battle villains universe high school mainly protect extremely powerful wand object confuses 8.386  Daron Nefcy  ,,
The Wonder Years,"The story of Kevin Arnold facing the trials and tribulations of youth while growing up during the 1960s and 70s. Told through narration from an adult Kevin, Kevin faces the difficulties of maintaining relationships and friendships on his enthralling journey into adulthood.",4500,https://image.tmdb.org/t/p/w500/tkaduqdhFrF1vp8L55OJfB5jw8Z.jpg,8.367,888,False,[],[],"['Carol Black', 'Neal Marlens']",[],1988,Comedy Drama Family,"['story', 'Kevin', 'Arnold', 'facing', 'trials', 'tribulations', 'youth', 'growing', 'Told', 'narration', 'adult', 'Kevin', 'Kevin', 'faces', 'difficulties', 'maintaining', 'relationships', 'friendships', 'enthralling', 'journey', 'adulthood']",Comedy Drama Family  story Kevin Arnold facing trials tribulations youth growing Told narration adult Kevin Kevin faces difficulties maintaining relationships friendships enthralling journey adulthood 8.367  Carol Black Neal Marlens  ,,
A Grande Família,"The daily lives of a typical Brazilian middle-class family, that are always very close and tries, in their way, to survive the financial and relationship difficulties.",16183,https://image.tmdb.org/t/p/w500/draJzGrnfB8gEqCGJrPhNORu0nz.jpg,8.344,32,False,[],[],['Cláudio Paiva'],[],2001,Comedy Family,"['daily', 'lives', 'typical', 'Brazilian', 'middle', 'class', 'family', 'close', 'tries', 'way', 'survive', 'financial', 'relationship', 'difficulties']",Comedy Family  daily lives typical Brazilian middle class family close tries way survive financial relationship difficulties 8.344  Cláudio Paiva  ,,
Holiday Baking Championship,"The search to find the greatest holiday baker begins as amateur bakers enter the kitchen, where they show off their family traditions and superb baking skills. To survive the challenges from week to week, they must prove their abilities in front of our tough-love judges.",68598,https://image.tmdb.org/t/p/w500/noUqF2vlM0mdtPtzrKVmp52xQAd.jpg,8.333,12,False,[],[],[],[],2014,Family Reality,"['search', 'find', 'greatest', 'holiday', 'baker', 'begins', 'amateur', 'bakers', 'enter', 'kitchen', 'family', 'traditions', 'superb', 'baking', 'skills', 'survive', 'challenges', 'week', 'week', 'prove', 'abilities', 'tough', 'love', 'judges']",Family Reality  search find greatest holiday baker begins amateur bakers enter kitchen family traditions superb baking skills survive challenges week week prove abilities tough love judges 8.333    ,,
Don't Say No,"From friends to lovers. How will this relationship go, when one is a good guy but the other one is a bad boy. Is it possible to turn a bad boy into a lover?",128567,https://image.tmdb.org/t/p/w500/mpxL4Y2X4JQ45wCjVRtLuH8ocY6.jpg,8.324,17,False,[],[],['MAME'],[],2021,Comedy Drama Family,"['friends', 'lovers', 'relationship', 'good', 'guy', 'bad', 'boy', 'possible', 'turn', 'bad', 'boy', 'lover']",Comedy Drama Family  friends lovers relationship good guy bad boy possible turn bad boy lover 8.324  MAME  ,,
Slugterra,"Following his father's death, 15-year-old Eli Shane embraces his destiny to follow in his dad's footsteps to a secret, subterranean world called Slugterra where he is determined to be the greatest Slugslinging hero of them all!",46994,https://image.tmdb.org/t/p/w500/hbAHSGKr0aJStev8w5ebWWZboh1.jpg,8.322,751,False,[],[],['Asaph Fipke'],[],2012,Action & Adventure Animation Comedy Sci-Fi & Fantasy Family,"['Following', 'father', 'death', 'year', 'old', 'Eli', 'Shane', 'embraces', 'destiny', 'follow', 'dad', 'footsteps', 'secret', 'subterranean', 'world', 'called', 'Slugterra', 'determined', 'greatest', 'Slugslinging', 'hero']",Action & Adventure Animation Comedy Sci-Fi & Fantasy Family  Following father death year old Eli Shane embraces destiny follow dad footsteps secret subterranean world called Slugterra determined greatest Slugslinging hero 8.322  Asaph Fipke  ,,
Road to Avonlea,"In the fictional small town of Avonlea, Prince Edward Island, in the early 20th century, 10-year-old Montreal heiress Sara Stanley is sent by her wealthy father to live with her two maiden aunts, Hetty and Olivia King, to be near her late mother's side of the family.",10860,https://image.tmdb.org/t/p/w500/2392PwVEfsMOMgYD5q0KaRWbjhP.jpg,8.3,26,False,[],[],[],[],1990,Drama Family,"['fictional', 'small', 'town', 'Avonlea', 'Prince', 'Edward', 'Island', 'early', 'century', 'year', 'old', 'Montreal', 'heiress', 'Sara', 'Stanley', 'sent', 'wealthy', 'father', 'live', 'maiden', 'aunts', 'Hetty', 'Olivia', 'King', 'near', 'late', 'mother', 'family']",Drama Family  fictional small town Avonlea Prince Edward Island early century year old Montreal heiress Sara Stanley sent wealthy father live maiden aunts Hetty Olivia King near late mother family 8.3    ,,
Secrets of Sulphur Springs,"12-year-old Griffin Campbell and his family move to the small town of Sulphur Springs and take ownership of an abandoned hotel rumored to be haunted by the ghost of a girl who disappeared decades ago. Griffin befriends Harper, a bright-eyed, mystery-obsessed classmate and together, they uncover a secret portal that allows them to travel back in time. In the past, they’ll attempt to uncover the key to solving this unsolved mystery, a mystery that affects everyone close to them.",114547,https://image.tmdb.org/t/p/w500/2huc4Ef44MBNlbYMa2qjqFvyW2q.jpg,8.3,223,False,[],[],['Tracey Thomson'],[],2021,Family Drama Mystery Sci-Fi & Fantasy,"['year', 'old', 'Griffin', 'Campbell', 'family', 'small', 'town', 'Sulphur', 'Springs', 'ownership', 'abandoned', 'hotel', 'rumored', 'haunted', 'ghost', 'girl', 'disappeared', 'decades', 'ago', 'Griffin', 'befriends', 'Harper', 'bright', 'eyed', 'mystery', 'obsessed', 'classmate', 'uncover', 'secret', 'portal', 'allows', 'travel', 'time', 'past', 'attempt', 'uncover', 'key', 'solving', 'unsolved', 'mystery', 'mystery', 'affects', 'close']",Family Drama Mystery Sci-Fi & Fantasy  year old Griffin Campbell family small town Sulphur Springs ownership abandoned hotel rumored haunted ghost girl disappeared decades ago Griffin befriends Harper bright eyed mystery obsessed classmate uncover secret portal allows travel time past attempt uncover key solving unsolved mystery mystery affects close 8.3  Tracey Thomson  ,,
Scooby's All-Star Laff-A-Lympics,"Featuring 45 Hanna-Barbera cartoon characters (classic and otherwise) competing for gold medals in wacky events. Events include racing on ostriches, camels, kangaroos, rickshaws and unicycles, as well as scavenging for creatures like the Abominable Snowman, vampires, and the Loch Ness Monster.",1072,https://image.tmdb.org/t/p/w500/xnOyqYYx81buw4YZI6xuqxPaD6C.jpg,8.3,120,False,[],[],"['Ken Spears', 'Joe Ruby']",[],1977,Animation Comedy Kids Family Mystery,"['Featuring', 'Hanna', 'Barbera', 'cartoon', 'characters', 'classic', 'competing', 'gold', 'medals', 'wacky', 'events', 'Events', 'include', 'racing', 'ostriches', 'camels', 'kangaroos', 'rickshaws', 'unicycles', 'scavenging', 'creatures', 'like', 'Abominable', 'Snowman', 'vampires', 'Loch', 'Ness', 'Monster']",Animation Comedy Kids Family Mystery  Featuring Hanna Barbera cartoon characters classic competing gold medals wacky events Events include racing ostriches camels kangaroos rickshaws unicycles scavenging creatures like Abominable Snowman vampires Loch Ness Monster 8.3  Ken Spears Joe Ruby  ,,
The Animals of Farthing Wood,"The Animals of Farthing Wood is an animated series created by the European Broadcasting Union between 1992 and 1995 and based on the series of books written by Colin Dann. It was produced by Telemagination, based in London, and La Fabrique, based in Montpellier in France, but also aired in other European countries. The first countries to air the series were Germany and the United Kingdom, in January 1993.",188,https://image.tmdb.org/t/p/w500/aRKM4v1j46jxtHR3wfbNTUrYg0T.jpg,8.3,43,False,[],[],['Jenny McDade'],[],1993,Family Animation Kids,"['Animals', 'Farthing', 'Wood', 'animated', 'series', 'created', 'European', 'Broadcasting', 'Union', 'based', 'series', 'books', 'written', 'Colin', 'Dann', 'produced', 'Telemagination', 'based', 'London', 'La', 'Fabrique', 'based', 'Montpellier', 'France', 'aired', 'European', 'countries', 'countries', 'air', 'series', 'Germany', 'United', 'Kingdom', 'January']",Family Animation Kids  Animals Farthing Wood animated series created European Broadcasting Union based series books written Colin Dann produced Telemagination based London La Fabrique based Montpellier France aired European countries countries air series Germany United Kingdom January 8.3  Jenny McDade  ,,
Heartland,"Life is hard on the Flemings' ranch in the Alberta foothills where abused or neglected horses find refuge with a kind, hard-working family. Debts abound and the bank is about to foreclose. Can they keep the ranch running?",14929,https://image.tmdb.org/t/p/w500/uc2gtWczT58BiAUJWFz9P5aZmNF.jpg,8.286,536,False,[],[],['Heather Conkie'],[],2007,Family Drama,"['Life', 'hard', 'Flemings', 'ranch', 'Alberta', 'foothills', 'abused', 'neglected', 'horses', 'find', 'refuge', 'kind', 'hard', 'working', 'family', 'Debts', 'abound', 'bank', 'foreclose', 'ranch', 'running']",Family Drama  Life hard Flemings ranch Alberta foothills abused neglected horses find refuge kind hard working family Debts abound bank foreclose ranch running 8.286  Heather Conkie  ,,
Dragons: Race to the Edge,"Unlock the secrets of the Dragon Eye and come face to face with more dragons than anyone has ever imagined as Hiccup, Toothless and the Dragon Riders soar to the edge of adventure.",78173,https://image.tmdb.org/t/p/w500/8p0raLxaxLeK4g19eXk39RfUrb7.jpg,8.27,287,False,[],[],[],[],2015,Family Kids Animation Action & Adventure Sci-Fi & Fantasy,"['Unlock', 'secrets', 'Dragon', 'Eye', 'come', 'face', 'face', 'dragons', 'imagined', 'Hiccup', 'Toothless', 'Dragon', 'Riders', 'soar', 'edge', 'adventure']",Family Kids Animation Action & Adventure Sci-Fi & Fantasy  Unlock secrets Dragon Eye come face face dragons imagined Hiccup Toothless Dragon Riders soar edge adventure 8.27    ,,
Kickin' It,"Run by Sensei Rudy, the Bobby Wasabi Martial Arts Academy is the worst dojo in the nationwide Bobby Wasabi chain and is in danger of closing. But things change when Jack reluctantly joins the dojo and meets his new crew, including tough guy slacker Jerry and confident martial arts expert Kim. The crew teaches a group of neighborhood goofballs about life, karate, and how to ""kick it."" Jack and the gang quickly realize their newfound friendship will take them places they've never imagined and, united, they can become unstoppable.",32716,https://image.tmdb.org/t/p/w500/spbGbQZD8C5ikgrkUoMO5FGlAcp.jpg,8.266,152,False,[],[],"[""Jim O'Doherty""]",[],2011,Family Action & Adventure Comedy,"['Run', 'Sensei', 'Rudy', 'Bobby', 'Wasabi', 'Martial', 'Arts', 'Academy', 'worst', 'dojo', 'nationwide', 'Bobby', 'Wasabi', 'chain', 'danger', 'closing', 'things', 'change', 'Jack', 'reluctantly', 'joins', 'dojo', 'meets', 'new', 'crew', 'including', 'tough', 'guy', 'slacker', 'Jerry', 'confident', 'martial', 'arts', 'expert', 'Kim', 'crew', 'teaches', 'group', 'neighborhood', 'goofballs', 'life', 'karate', 'kick', 'Jack', 'gang', 'quickly', 'realize', 'newfound', 'friendship', 'places', 'imagined', 'united', 'unstoppable']",Family Action & Adventure Comedy  Run Sensei Rudy Bobby Wasabi Martial Arts Academy worst dojo nationwide Bobby Wasabi chain danger closing things change Jack reluctantly joins dojo meets new crew including tough guy slacker Jerry confident martial arts expert Kim crew teaches group neighborhood goofballs life karate kick Jack gang quickly realize newfound friendship places imagined united unstoppable 8.266  Jim O'Doherty  ,,
Henry Danger,"When 13-year-old Henry Hart lands a job as Danger, the sidekick-in-training to superhero Captain Man, he must learn to navigate a double life balancing the challenges of 8th grade with the crazy adventures of a real-life crime fighter!",61852,https://image.tmdb.org/t/p/w500/f3TEP5SROTpL6e520ohhSNbUv1E.jpg,8.255,1035,False,[],[],"['Dana Olsen', 'Dan Schneider']",[],2014,Comedy Family Kids Drama,"['year', 'old', 'Henry', 'Hart', 'lands', 'job', 'Danger', 'sidekick', 'training', 'superhero', 'Captain', 'Man', 'learn', 'navigate', 'double', 'life', 'balancing', 'challenges', 'grade', 'crazy', 'adventures', 'real', 'life', 'crime', 'fighter']",Comedy Family Kids Drama  year old Henry Hart lands job Danger sidekick training superhero Captain Man learn navigate double life balancing challenges grade crazy adventures real life crime fighter 8.255  Dana Olsen Dan Schneider  ,,
The Legend of Korra,"Avatar Korra, a headstrong, rebellious, feisty young woman who continually challenges and breaks with tradition, is on her quest to become a fully realized Avatar. In this story, the Avatar struggles to find balance within herself.",33880,https://image.tmdb.org/t/p/w500/dZgYvSfuh1YHDrJuILlVQ5oA2hF.jpg,8.249,1871,False,[],[],"['Michael Dante DiMartino', 'Bryan Konietzko']",[],2012,Action & Adventure Animation Drama Family Sci-Fi & Fantasy,"['Avatar', 'Korra', 'headstrong', 'rebellious', 'feisty', 'young', 'woman', 'continually', 'challenges', 'breaks', 'tradition', 'quest', 'fully', 'realized', 'Avatar', 'story', 'Avatar', 'struggles', 'find', 'balance']",Action & Adventure Animation Drama Family Sci-Fi & Fantasy  Avatar Korra headstrong rebellious feisty young woman continually challenges breaks tradition quest fully realized Avatar story Avatar struggles find balance 8.249  Michael Dante DiMartino Bryan Konietzko  ,,
Horrible Histories,"Based on the best-selling children's books and liberally splattered with guts, blood and poo, a group of British comedians offer an anarchic and unconventional take on some of history's most gruesome and funny moments, with topics including the Stone Age, the Middle Ages, the Egyptians and the Romans, among others.",32419,https://image.tmdb.org/t/p/w500/fwj7zkWHtveXUaB9cwrQIMvmgeQ.jpg,8.244,45,False,[],[],['Terry Deary'],[],2009,Family Comedy,"['Based', 'best', 'selling', 'children', 'books', 'liberally', 'splattered', 'guts', 'blood', 'poo', 'group', 'British', 'comedians', 'offer', 'anarchic', 'unconventional', 'history', 'gruesome', 'funny', 'moments', 'topics', 'including', 'Stone', 'Age', 'Middle', 'Ages', 'Egyptians', 'Romans']",Family Comedy  Based best selling children books liberally splattered guts blood poo group British comedians offer anarchic unconventional history gruesome funny moments topics including Stone Age Middle Ages Egyptians Romans 8.244  Terry Deary  ,,
Victorious,Aspiring singer Tori Vega navigates life while attending a performing arts high school called Hollywood Arts.,31251,https://image.tmdb.org/t/p/w500/2Jc4L48qEwN9HyzqsdaSX1BCGMJ.jpg,8.219,1550,False,[],[],['Dan Schneider'],[],2010,Comedy Family,"['Aspiring', 'singer', 'Tori', 'Vega', 'navigates', 'life', 'attending', 'performing', 'arts', 'high', 'school', 'called', 'Hollywood', 'Arts']",Comedy Family  Aspiring singer Tori Vega navigates life attending performing arts high school called Hollywood Arts 8.219  Dan Schneider  ,,
Our Story,"Filiz is a young girl who has been forced to take care of her five younger siblings since her mother left them. Her father Fikri is an alcoholic man who causes different problems for the family now and again. Despite the fact that they are struggling to survive in a very poor neighborhood of Istanbul, the six siblings try to keep each other happy. Filiz believes that there is no place for love in her life until she meets Barış, a young man who does anything for Filiz and her family, just to win Filiz's heart. Adaptation of the world-famous series ""Shameless""",73933,https://image.tmdb.org/t/p/w500/10J9hDKtmASo9YFPUeOWYRO3ffW.jpg,8.2,15,False,[],[],['Serdar Gözelekli'],[],2017,Family Drama,"['Filiz', 'young', 'girl', 'forced', 'care', 'younger', 'siblings', 'mother', 'left', 'father', 'Fikri', 'alcoholic', 'man', 'causes', 'different', 'problems', 'family', 'Despite', 'fact', 'struggling', 'survive', 'poor', 'neighborhood', 'Istanbul', 'siblings', 'try', 'happy', 'Filiz', 'believes', 'place', 'love', 'life', 'meets', 'Barış', 'young', 'man', 'Filiz', 'family', 'win', 'Filiz', 'heart', 'Adaptation', 'world', 'famous', 'series', 'Shameless']",Family Drama  Filiz young girl forced care younger siblings mother left father Fikri alcoholic man causes different problems family Despite fact struggling survive poor neighborhood Istanbul siblings try happy Filiz believes place love life meets Barış young man Filiz family win Filiz heart Adaptation world famous series Shameless 8.2  Serdar Gözelekli  ,,
Family Secrets,"A lawyer and a prosecutor, whose paths cross with a murder case, will have to work together to find the murderer, and this will create an irreversible breaking point in their lives.",133490,https://image.tmdb.org/t/p/w500/qyv5gt85RRfBb1hSedHIPTyiTQb.jpg,8.2,22,False,[],[],['Sema Ergenekon'],[],2021,Crime Drama Family,"['lawyer', 'prosecutor', 'paths', 'cross', 'murder', 'case', 'work', 'find', 'murderer', 'create', 'irreversible', 'breaking', 'point', 'lives']",Crime Drama Family  lawyer prosecutor paths cross murder case work find murderer create irreversible breaking point lives 8.2  Sema Ergenekon  ,,
Tracy Beaker Returns,"Tracy Beaker Returns is a BAFTA-winning British children's television series, which premiered on 8 January 2010 on CBBC and BBC HD. Based upon the novels by Jacqueline Wilson, it is the spin-off series to The Story of Tracy Beaker. The series stars Dani Harmer as protagonist Tracy Beaker. The final third series ended on 23 March 2012. The series will continue as The Dumping Ground which started airing on 4 January 2013.",31857,https://image.tmdb.org/t/p/w500/wHr9A1KpDGvt7VC2ew1T76DOdff.jpg,8.2,5,False,[],[],[],[],2010,Family,"['Tracy', 'Beaker', 'Returns', 'BAFTA', 'winning', 'British', 'children', 'television', 'series', 'premiered', 'January', 'CBBC', 'BBC', 'HD', 'Based', 'novels', 'Jacqueline', 'Wilson', 'spin', 'series', 'Story', 'Tracy', 'Beaker', 'series', 'stars', 'Dani', 'Harmer', 'protagonist', 'Tracy', 'Beaker', 'final', 'series', 'ended', 'March', 'series', 'continue', 'Dumping', 'Ground', 'started', 'airing', 'January']",Family  Tracy Beaker Returns BAFTA winning British children television series premiered January CBBC BBC HD Based novels Jacqueline Wilson spin series Story Tracy Beaker series stars Dani Harmer protagonist Tracy Beaker final series ended March series continue Dumping Ground started airing January 8.2    ,,
